,Topics,Alpha,Beta,Chunks,Coherence
611,9,0.15,0.7499999999999999,40.0,
612,9,0.15,0.7499999999999999,60.0,
613,9,0.15,0.7499999999999999,80.0,
614,9,0.15,0.7499999999999999,100.0,
615,9,0.15,symmetric,20.0,
616,9,0.15,symmetric,40.0,
617,9,0.15,symmetric,60.0,
618,9,0.15,symmetric,80.0,
619,9,0.15,symmetric,100.0,
620,9,0.44999999999999996,0.15,20.0,
621,9,0.44999999999999996,0.15,40.0,
622,9,0.44999999999999996,0.15,60.0,
623,9,0.44999999999999996,0.15,80.0,
624,9,0.44999999999999996,0.15,100.0,
625,9,0.44999999999999996,0.44999999999999996,20.0,
626,9,0.44999999999999996,0.44999999999999996,40.0,
627,9,0.44999999999999996,0.44999999999999996,60.0,
628,9,0.44999999999999996,0.44999999999999996,80.0,
629,9,0.44999999999999996,0.44999999999999996,100.0,
630,9,0.44999999999999996,0.7499999999999999,20.0,
631,9,0.44999999999999996,0.7499999999999999,40.0,
632,9,0.44999999999999996,0.7499999999999999,60.0,
633,9,0.44999999999999996,0.7499999999999999,80.0,
634,9,0.44999999999999996,0.7499999999999999,100.0,
635,9,0.44999999999999996,symmetric,20.0,
636,9,0.44999999999999996,symmetric,40.0,
637,9,0.44999999999999996,symmetric,60.0,
638,9,0.44999999999999996,symmetric,80.0,
639,9,0.44999999999999996,symmetric,100.0,
640,9,0.7499999999999999,0.15,20.0,
641,9,0.7499999999999999,0.15,40.0,0.3725001558147778
642,9,0.7499999999999999,0.15,60.0,
643,9,0.7499999999999999,0.15,80.0,
644,9,0.7499999999999999,0.15,100.0,
645,9,0.7499999999999999,0.44999999999999996,20.0,
646,9,0.7499999999999999,0.44999999999999996,40.0,0.5115414329479256
647,9,0.7499999999999999,0.44999999999999996,60.0,
648,9,0.7499999999999999,0.44999999999999996,80.0,
649,9,0.7499999999999999,0.44999999999999996,100.0,
650,9,0.7499999999999999,0.7499999999999999,20.0,
651,9,0.7499999999999999,0.7499999999999999,40.0,
652,9,0.7499999999999999,0.7499999999999999,60.0,
653,9,0.7499999999999999,0.7499999999999999,80.0,
654,9,0.7499999999999999,0.7499999999999999,100.0,
655,9,0.7499999999999999,symmetric,20.0,
656,9,0.7499999999999999,symmetric,40.0,
657,9,0.7499999999999999,symmetric,60.0,
658,9,0.7499999999999999,symmetric,80.0,
659,9,0.7499999999999999,symmetric,100.0,
660,9,symmetric,0.15,20.0,
661,9,symmetric,0.15,40.0,
662,9,symmetric,0.15,60.0,
663,9,symmetric,0.15,80.0,
664,9,symmetric,0.15,100.0,
665,9,symmetric,0.44999999999999996,20.0,
666,9,symmetric,0.44999999999999996,40.0,
667,9,symmetric,0.44999999999999996,60.0,
668,9,symmetric,0.44999999999999996,80.0,
669,9,symmetric,0.44999999999999996,100.0,
670,9,symmetric,0.7499999999999999,20.0,
671,9,symmetric,0.7499999999999999,40.0,
672,9,symmetric,0.7499999999999999,60.0,
673,9,symmetric,0.7499999999999999,80.0,
674,9,symmetric,0.7499999999999999,100.0,
675,9,symmetric,symmetric,20.0,
676,9,symmetric,symmetric,40.0,
677,9,symmetric,symmetric,60.0,
678,9,symmetric,symmetric,80.0,
679,9,symmetric,symmetric,100.0,
680,9,asymmetric,0.15,20.0,
681,9,asymmetric,0.15,40.0,
682,9,asymmetric,0.15,60.0,
683,9,asymmetric,0.15,80.0,
684,9,asymmetric,0.15,100.0,
685,9,asymmetric,0.44999999999999996,20.0,
686,9,asymmetric,0.44999999999999996,40.0,
687,9,asymmetric,0.44999999999999996,60.0,
688,9,asymmetric,0.44999999999999996,80.0,
689,9,asymmetric,0.44999999999999996,100.0,
690,9,asymmetric,0.7499999999999999,20.0,
691,9,asymmetric,0.7499999999999999,40.0,
692,9,asymmetric,0.7499999999999999,60.0,
693,9,asymmetric,0.7499999999999999,80.0,
694,9,asymmetric,0.7499999999999999,100.0,
695,9,asymmetric,symmetric,20.0,
696,9,asymmetric,symmetric,40.0,
697,9,asymmetric,symmetric,60.0,
698,9,asymmetric,symmetric,80.0,
699,9,asymmetric,symmetric,100.0,
700,10,0.15,0.15,20.0,
701,10,0.15,0.15,40.0,
702,10,0.15,0.15,60.0,
703,10,0.15,0.15,80.0,
704,10,0.15,0.15,100.0,
705,10,0.15,0.44999999999999996,20.0,
706,10,0.15,0.44999999999999996,40.0,
707,10,0.15,0.44999999999999996,60.0,
708,10,0.15,0.44999999999999996,80.0,
709,10,0.15,0.44999999999999996,100.0,
710,10,0.15,0.7499999999999999,20.0,
711,10,0.15,0.7499999999999999,40.0,
712,10,0.15,0.7499999999999999,60.0,
713,10,0.15,0.7499999999999999,80.0,
714,10,0.15,0.7499999999999999,100.0,
715,10,0.15,symmetric,20.0,
716,10,0.15,symmetric,40.0,
717,10,0.15,symmetric,60.0,
718,10,0.15,symmetric,80.0,
719,10,0.15,symmetric,100.0,
720,10,0.44999999999999996,0.15,20.0,
721,10,0.44999999999999996,0.15,40.0,
722,10,0.44999999999999996,0.15,60.0,
723,10,0.44999999999999996,0.15,80.0,
724,10,0.44999999999999996,0.15,100.0,
725,10,0.44999999999999996,0.44999999999999996,20.0,
726,10,0.44999999999999996,0.44999999999999996,40.0,
727,10,0.44999999999999996,0.44999999999999996,60.0,
728,10,0.44999999999999996,0.44999999999999996,80.0,
729,10,0.44999999999999996,0.44999999999999996,100.0,
730,10,0.44999999999999996,0.7499999999999999,20.0,
731,10,0.44999999999999996,0.7499999999999999,40.0,
732,10,0.44999999999999996,0.7499999999999999,60.0,
733,10,0.44999999999999996,0.7499999999999999,80.0,
734,10,0.44999999999999996,0.7499999999999999,100.0,
735,10,0.44999999999999996,symmetric,20.0,
736,10,0.44999999999999996,symmetric,40.0,
737,10,0.44999999999999996,symmetric,60.0,
738,10,0.44999999999999996,symmetric,80.0,
739,10,0.44999999999999996,symmetric,100.0,
740,10,0.7499999999999999,0.15,20.0,
741,10,0.7499999999999999,0.15,40.0,
742,10,0.7499999999999999,0.15,60.0,
743,10,0.7499999999999999,0.15,80.0,
744,10,0.7499999999999999,0.15,100.0,
745,10,0.7499999999999999,0.44999999999999996,20.0,
746,10,0.7499999999999999,0.44999999999999996,40.0,
747,10,0.7499999999999999,0.44999999999999996,60.0,
748,10,0.7499999999999999,0.44999999999999996,80.0,
749,10,0.7499999999999999,0.44999999999999996,100.0,
750,10,0.7499999999999999,0.7499999999999999,20.0,
751,10,0.7499999999999999,0.7499999999999999,40.0,
752,10,0.7499999999999999,0.7499999999999999,60.0,
753,10,0.7499999999999999,0.7499999999999999,80.0,
754,10,0.7499999999999999,0.7499999999999999,100.0,
755,10,0.7499999999999999,symmetric,20.0,
756,10,0.7499999999999999,symmetric,40.0,
757,10,0.7499999999999999,symmetric,60.0,
758,10,0.7499999999999999,symmetric,80.0,
759,10,0.7499999999999999,symmetric,100.0,
760,10,symmetric,0.15,20.0,
761,10,symmetric,0.15,40.0,
762,10,symmetric,0.15,60.0,
763,10,symmetric,0.15,80.0,
764,10,symmetric,0.15,100.0,
765,10,symmetric,0.44999999999999996,20.0,
766,10,symmetric,0.44999999999999996,40.0,
767,10,symmetric,0.44999999999999996,60.0,
768,10,symmetric,0.44999999999999996,80.0,
769,10,symmetric,0.44999999999999996,100.0,
770,10,symmetric,0.7499999999999999,20.0,
771,10,symmetric,0.7499999999999999,40.0,
772,10,symmetric,0.7499999999999999,60.0,
773,10,symmetric,0.7499999999999999,80.0,
774,10,symmetric,0.7499999999999999,100.0,
775,10,symmetric,symmetric,20.0,
776,10,symmetric,symmetric,40.0,
777,10,symmetric,symmetric,60.0,
778,10,symmetric,symmetric,80.0,
779,10,symmetric,symmetric,100.0,
780,10,asymmetric,0.15,20.0,
781,10,asymmetric,0.15,40.0,
782,10,asymmetric,0.15,60.0,
783,10,asymmetric,0.15,80.0,
784,10,asymmetric,0.15,100.0,
785,10,asymmetric,0.44999999999999996,20.0,
786,10,asymmetric,0.44999999999999996,40.0,
787,10,asymmetric,0.44999999999999996,60.0,
788,10,asymmetric,0.44999999999999996,80.0,
789,10,asymmetric,0.44999999999999996,100.0,
790,10,asymmetric,0.7499999999999999,20.0,
791,10,asymmetric,0.7499999999999999,40.0,
792,10,asymmetric,0.7499999999999999,60.0,
793,10,asymmetric,0.7499999999999999,80.0,
794,10,asymmetric,0.7499999999999999,100.0,
795,10,asymmetric,symmetric,20.0,
796,10,asymmetric,symmetric,40.0,
797,10,asymmetric,symmetric,60.0,
798,10,asymmetric,symmetric,80.0,
799,10,asymmetric,symmetric,100.0,
800,11,0.15,0.15,20.0,
801,11,0.15,0.15,40.0,
802,11,0.15,0.15,60.0,
803,11,0.15,0.15,80.0,
804,11,0.15,0.15,100.0,
805,11,0.15,0.44999999999999996,20.0,
806,11,0.15,0.44999999999999996,40.0,
807,11,0.15,0.44999999999999996,60.0,
808,11,0.15,0.44999999999999996,80.0,
809,11,0.15,0.44999999999999996,100.0,
810,11,0.15,0.7499999999999999,20.0,
811,11,0.15,0.7499999999999999,40.0,
812,11,0.15,0.7499999999999999,60.0,
813,11,0.15,0.7499999999999999,80.0,
814,11,0.15,0.7499999999999999,100.0,
815,11,0.15,symmetric,20.0,
816,11,0.15,symmetric,40.0,
817,11,0.15,symmetric,60.0,
818,11,0.15,symmetric,80.0,
819,11,0.15,symmetric,100.0,
820,11,0.44999999999999996,0.15,20.0,
821,11,0.44999999999999996,0.15,40.0,
822,11,0.44999999999999996,0.15,60.0,
823,11,0.44999999999999996,0.15,80.0,
824,11,0.44999999999999996,0.15,100.0,
825,11,0.44999999999999996,0.44999999999999996,20.0,
826,11,0.44999999999999996,0.44999999999999996,40.0,
827,11,0.44999999999999996,0.44999999999999996,60.0,
828,11,0.44999999999999996,0.44999999999999996,80.0,
829,11,0.44999999999999996,0.44999999999999996,100.0,
830,11,0.44999999999999996,0.7499999999999999,20.0,
831,11,0.44999999999999996,0.7499999999999999,40.0,
832,11,0.44999999999999996,0.7499999999999999,60.0,
833,11,0.44999999999999996,0.7499999999999999,80.0,
834,11,0.44999999999999996,0.7499999999999999,100.0,
835,11,0.44999999999999996,symmetric,20.0,
836,11,0.44999999999999996,symmetric,40.0,
837,11,0.44999999999999996,symmetric,60.0,
838,11,0.44999999999999996,symmetric,80.0,
839,11,0.44999999999999996,symmetric,100.0,
840,11,0.7499999999999999,0.15,20.0,
841,11,0.7499999999999999,0.15,40.0,
842,11,0.7499999999999999,0.15,60.0,
843,11,0.7499999999999999,0.15,80.0,
844,11,0.7499999999999999,0.15,100.0,
845,11,0.7499999999999999,0.44999999999999996,20.0,
846,11,0.7499999999999999,0.44999999999999996,40.0,
847,11,0.7499999999999999,0.44999999999999996,60.0,
848,11,0.7499999999999999,0.44999999999999996,80.0,
849,11,0.7499999999999999,0.44999999999999996,100.0,
850,11,0.7499999999999999,0.7499999999999999,20.0,
851,11,0.7499999999999999,0.7499999999999999,40.0,
852,11,0.7499999999999999,0.7499999999999999,60.0,
853,11,0.7499999999999999,0.7499999999999999,80.0,
854,11,0.7499999999999999,0.7499999999999999,100.0,
855,11,0.7499999999999999,symmetric,20.0,
856,11,0.7499999999999999,symmetric,40.0,
857,11,0.7499999999999999,symmetric,60.0,
858,11,0.7499999999999999,symmetric,80.0,
859,11,0.7499999999999999,symmetric,100.0,
860,11,symmetric,0.15,20.0,
861,11,symmetric,0.15,40.0,
862,11,symmetric,0.15,60.0,
863,11,symmetric,0.15,80.0,
864,11,symmetric,0.15,100.0,
865,11,symmetric,0.44999999999999996,20.0,
866,11,symmetric,0.44999999999999996,40.0,
867,11,symmetric,0.44999999999999996,60.0,
868,11,symmetric,0.44999999999999996,80.0,
869,11,symmetric,0.44999999999999996,100.0,
870,11,symmetric,0.7499999999999999,20.0,
871,11,symmetric,0.7499999999999999,40.0,
872,11,symmetric,0.7499999999999999,60.0,
873,11,symmetric,0.7499999999999999,80.0,
874,11,symmetric,0.7499999999999999,100.0,
875,11,symmetric,symmetric,20.0,
876,11,symmetric,symmetric,40.0,
877,11,symmetric,symmetric,60.0,
878,11,symmetric,symmetric,80.0,
879,11,symmetric,symmetric,100.0,
880,11,asymmetric,0.15,20.0,
881,11,asymmetric,0.15,40.0,
882,11,asymmetric,0.15,60.0,
883,11,asymmetric,0.15,80.0,
884,11,asymmetric,0.15,100.0,
885,11,asymmetric,0.44999999999999996,20.0,
886,11,asymmetric,0.44999999999999996,40.0,
887,11,asymmetric,0.44999999999999996,60.0,
888,11,asymmetric,0.44999999999999996,80.0,
889,11,asymmetric,0.44999999999999996,100.0,
890,11,asymmetric,0.7499999999999999,20.0,
891,11,asymmetric,0.7499999999999999,40.0,
892,11,asymmetric,0.7499999999999999,60.0,
893,11,asymmetric,0.7499999999999999,80.0,
894,11,asymmetric,0.7499999999999999,100.0,
895,11,asymmetric,symmetric,20.0,
896,11,asymmetric,symmetric,40.0,
897,11,asymmetric,symmetric,60.0,
898,11,asymmetric,symmetric,80.0,
899,11,asymmetric,symmetric,100.0,
900,12,0.15,0.15,20.0,
901,12,0.15,0.15,40.0,
902,12,0.15,0.15,60.0,
903,12,0.15,0.15,80.0,
904,12,0.15,0.15,100.0,
905,12,0.15,0.44999999999999996,20.0,
906,12,0.15,0.44999999999999996,40.0,
907,12,0.15,0.44999999999999996,60.0,
908,12,0.15,0.44999999999999996,80.0,
909,12,0.15,0.44999999999999996,100.0,
910,12,0.15,0.7499999999999999,20.0,
911,12,0.15,0.7499999999999999,40.0,
912,12,0.15,0.7499999999999999,60.0,
913,12,0.15,0.7499999999999999,80.0,
914,12,0.15,0.7499999999999999,100.0,
915,12,0.15,symmetric,20.0,
916,12,0.15,symmetric,40.0,
917,12,0.15,symmetric,60.0,
918,12,0.15,symmetric,80.0,
919,12,0.15,symmetric,100.0,
920,12,0.44999999999999996,0.15,20.0,
921,12,0.44999999999999996,0.15,40.0,
922,12,0.44999999999999996,0.15,60.0,
923,12,0.44999999999999996,0.15,80.0,
924,12,0.44999999999999996,0.15,100.0,
925,12,0.44999999999999996,0.44999999999999996,20.0,
926,12,0.44999999999999996,0.44999999999999996,40.0,
927,12,0.44999999999999996,0.44999999999999996,60.0,
928,12,0.44999999999999996,0.44999999999999996,80.0,
929,12,0.44999999999999996,0.44999999999999996,100.0,
930,12,0.44999999999999996,0.7499999999999999,20.0,
931,12,0.44999999999999996,0.7499999999999999,40.0,
932,12,0.44999999999999996,0.7499999999999999,60.0,
933,12,0.44999999999999996,0.7499999999999999,80.0,
934,12,0.44999999999999996,0.7499999999999999,100.0,
935,12,0.44999999999999996,symmetric,20.0,
936,12,0.44999999999999996,symmetric,40.0,
937,12,0.44999999999999996,symmetric,60.0,
938,12,0.44999999999999996,symmetric,80.0,
939,12,0.44999999999999996,symmetric,100.0,
940,12,0.7499999999999999,0.15,20.0,
941,12,0.7499999999999999,0.15,40.0,
942,12,0.7499999999999999,0.15,60.0,
943,12,0.7499999999999999,0.15,80.0,
944,12,0.7499999999999999,0.15,100.0,
945,12,0.7499999999999999,0.44999999999999996,20.0,
946,12,0.7499999999999999,0.44999999999999996,40.0,
947,12,0.7499999999999999,0.44999999999999996,60.0,
948,12,0.7499999999999999,0.44999999999999996,80.0,
949,12,0.7499999999999999,0.44999999999999996,100.0,
950,12,0.7499999999999999,0.7499999999999999,20.0,
951,12,0.7499999999999999,0.7499999999999999,40.0,
952,12,0.7499999999999999,0.7499999999999999,60.0,
953,12,0.7499999999999999,0.7499999999999999,80.0,
954,12,0.7499999999999999,0.7499999999999999,100.0,
955,12,0.7499999999999999,symmetric,20.0,
956,12,0.7499999999999999,symmetric,40.0,
957,12,0.7499999999999999,symmetric,60.0,
958,12,0.7499999999999999,symmetric,80.0,
959,12,0.7499999999999999,symmetric,100.0,
960,12,symmetric,0.15,20.0,
961,12,symmetric,0.15,40.0,
962,12,symmetric,0.15,60.0,
963,12,symmetric,0.15,80.0,
964,12,symmetric,0.15,100.0,
965,12,symmetric,0.44999999999999996,20.0,
966,12,symmetric,0.44999999999999996,40.0,
967,12,symmetric,0.44999999999999996,60.0,
968,12,symmetric,0.44999999999999996,80.0,
969,12,symmetric,0.44999999999999996,100.0,
970,12,symmetric,0.7499999999999999,20.0,
971,12,symmetric,0.7499999999999999,40.0,
972,12,symmetric,0.7499999999999999,60.0,
973,12,symmetric,0.7499999999999999,80.0,
974,12,symmetric,0.7499999999999999,100.0,
975,12,symmetric,symmetric,20.0,
976,12,symmetric,symmetric,40.0,
977,12,symmetric,symmetric,60.0,
978,12,symmetric,symmetric,80.0,
979,12,symmetric,symmetric,100.0,
980,12,asymmetric,0.15,20.0,
981,12,asymmetric,0.15,40.0,
982,12,asymmetric,0.15,60.0,
983,12,asymmetric,0.15,80.0,
984,12,asymmetric,0.15,100.0,
985,12,asymmetric,0.44999999999999996,20.0,
986,12,asymmetric,0.44999999999999996,40.0,
987,12,asymmetric,0.44999999999999996,60.0,
988,12,asymmetric,0.44999999999999996,80.0,
989,12,asymmetric,0.44999999999999996,100.0,
990,12,asymmetric,0.7499999999999999,20.0,
991,12,asymmetric,0.7499999999999999,40.0,
992,12,asymmetric,0.7499999999999999,60.0,
993,12,asymmetric,0.7499999999999999,80.0,
994,12,asymmetric,0.7499999999999999,100.0,
995,12,asymmetric,symmetric,20.0,
996,12,asymmetric,symmetric,40.0,
997,12,asymmetric,symmetric,60.0,
998,12,asymmetric,symmetric,80.0,
999,12,asymmetric,symmetric,100.0,
1000,13,0.15,0.15,20.0,
1001,13,0.15,0.15,40.0,
1002,13,0.15,0.15,60.0,
1003,13,0.15,0.15,80.0,
1004,13,0.15,0.15,100.0,
1005,13,0.15,0.44999999999999996,20.0,
1006,13,0.15,0.44999999999999996,40.0,
1007,13,0.15,0.44999999999999996,60.0,
1008,13,0.15,0.44999999999999996,80.0,
1009,13,0.15,0.44999999999999996,100.0,
1010,13,0.15,0.7499999999999999,20.0,
1011,13,0.15,0.7499999999999999,40.0,
1012,13,0.15,0.7499999999999999,60.0,
1013,13,0.15,0.7499999999999999,80.0,
1014,13,0.15,0.7499999999999999,100.0,
1015,13,0.15,symmetric,20.0,
1016,13,0.15,symmetric,40.0,
1017,13,0.15,symmetric,60.0,
1018,13,0.15,symmetric,80.0,
1019,13,0.15,symmetric,100.0,
1020,13,0.44999999999999996,0.15,20.0,
1021,13,0.44999999999999996,0.15,40.0,
1022,13,0.44999999999999996,0.15,60.0,
1023,13,0.44999999999999996,0.15,80.0,
1024,13,0.44999999999999996,0.15,100.0,
1025,13,0.44999999999999996,0.44999999999999996,20.0,
1026,13,0.44999999999999996,0.44999999999999996,40.0,
1027,13,0.44999999999999996,0.44999999999999996,60.0,
1028,13,0.44999999999999996,0.44999999999999996,80.0,
1029,13,0.44999999999999996,0.44999999999999996,100.0,
1030,13,0.44999999999999996,0.7499999999999999,20.0,
1031,13,0.44999999999999996,0.7499999999999999,40.0,
1032,13,0.44999999999999996,0.7499999999999999,60.0,
1033,13,0.44999999999999996,0.7499999999999999,80.0,
1034,13,0.44999999999999996,0.7499999999999999,100.0,
1035,13,0.44999999999999996,symmetric,20.0,
1036,13,0.44999999999999996,symmetric,40.0,
1037,13,0.44999999999999996,symmetric,60.0,
1038,13,0.44999999999999996,symmetric,80.0,
1039,13,0.44999999999999996,symmetric,100.0,
1040,13,0.7499999999999999,0.15,20.0,
1041,13,0.7499999999999999,0.15,40.0,
1042,13,0.7499999999999999,0.15,60.0,
1043,13,0.7499999999999999,0.15,80.0,
1044,13,0.7499999999999999,0.15,100.0,
1045,13,0.7499999999999999,0.44999999999999996,20.0,
1046,13,0.7499999999999999,0.44999999999999996,40.0,
1047,13,0.7499999999999999,0.44999999999999996,60.0,
1048,13,0.7499999999999999,0.44999999999999996,80.0,
1049,13,0.7499999999999999,0.44999999999999996,100.0,
1050,13,0.7499999999999999,0.7499999999999999,20.0,
1051,13,0.7499999999999999,0.7499999999999999,40.0,
1052,13,0.7499999999999999,0.7499999999999999,60.0,
1053,13,0.7499999999999999,0.7499999999999999,80.0,
1054,13,0.7499999999999999,0.7499999999999999,100.0,
1055,13,0.7499999999999999,symmetric,20.0,
1056,13,0.7499999999999999,symmetric,40.0,
1057,13,0.7499999999999999,symmetric,60.0,
1058,13,0.7499999999999999,symmetric,80.0,
1059,13,0.7499999999999999,symmetric,100.0,
1060,13,symmetric,0.15,20.0,
1061,13,symmetric,0.15,40.0,
1062,13,symmetric,0.15,60.0,
1063,13,symmetric,0.15,80.0,
1064,13,symmetric,0.15,100.0,
1065,13,symmetric,0.44999999999999996,20.0,
1066,13,symmetric,0.44999999999999996,40.0,
1067,13,symmetric,0.44999999999999996,60.0,
1068,13,symmetric,0.44999999999999996,80.0,
1069,13,symmetric,0.44999999999999996,100.0,
1070,13,symmetric,0.7499999999999999,20.0,
1071,13,symmetric,0.7499999999999999,40.0,
1072,13,symmetric,0.7499999999999999,60.0,
1073,13,symmetric,0.7499999999999999,80.0,
1074,13,symmetric,0.7499999999999999,100.0,
1075,13,symmetric,symmetric,20.0,
1076,13,symmetric,symmetric,40.0,
1077,13,symmetric,symmetric,60.0,
1078,13,symmetric,symmetric,80.0,
1079,13,symmetric,symmetric,100.0,
1080,13,asymmetric,0.15,20.0,
1081,13,asymmetric,0.15,40.0,
1082,13,asymmetric,0.15,60.0,
1083,13,asymmetric,0.15,80.0,
1084,13,asymmetric,0.15,100.0,
1085,13,asymmetric,0.44999999999999996,20.0,
1086,13,asymmetric,0.44999999999999996,40.0,
1087,13,asymmetric,0.44999999999999996,60.0,
1088,13,asymmetric,0.44999999999999996,80.0,
1089,13,asymmetric,0.44999999999999996,100.0,
1090,13,asymmetric,0.7499999999999999,20.0,
1091,13,asymmetric,0.7499999999999999,40.0,
1092,13,asymmetric,0.7499999999999999,60.0,
1093,13,asymmetric,0.7499999999999999,80.0,
1094,13,asymmetric,0.7499999999999999,100.0,
1095,13,asymmetric,symmetric,20.0,
1096,13,asymmetric,symmetric,40.0,
1097,13,asymmetric,symmetric,60.0,
1098,13,asymmetric,symmetric,80.0,
1099,13,asymmetric,symmetric,100.0,
